StromalScore	ImmuneScore	ESTIMATEScore	TumorPurity
TCGA-AO-A0J7-01	-523.981482706905	-953.222811339859	-1477.20429404676	0.925610542550153
TCGA-AO-A0J8-01	334.18330901814	274.361957340368	608.545266358508	0.768492449353875
TCGA-AO-A0J9-01	1349.11897703422	1229.98501033657	2579.1039873708	0.554054336360108
TCGA-AO-A0JA-01	1130.93437206511	314.09672638644	1445.03109845155	0.684337925897809
TCGA-AO-A0JB-01	154.232099265807	60.247719635554	214.479818901361	0.804198647233428
TCGA-AO-A0JC-01	648.942367043651	3457.32028353027	4106.26265057392	0.355133993793515
TCGA-AO-A0JD-01	-881.96493350328	-70.2240901911602	-952.18902369444	0.893724282343155
TCGA-AO-A0JE-01	1378.2370691368	1231.57843158829	2609.81550072509	0.550295818787584
TCGA-AO-A0JF-01	1594.6808230765	594.854778459272	2189.53560153577	0.600727422501612
TCGA-AO-A0JG-01	545.308627859193	688.989268300573	1234.29789615977	0.706562345869586
TCGA-AO-A0JI-01	-668.227152048641	-625.856888063828	-1294.08404011247	0.915103951774939
TCGA-AO-A0JJ-01	1264.01855574295	1153.79287155357	2417.81142729652	0.573606921419904
TCGA-AO-A0JL-01	-108.075877564185	-571.326998095026	-679.402875659211	0.875049264443912
TCGA-AO-A0JM-01	603.757499821195	-47.9193579255495	555.838141895645	0.773419856331019
TCGA-AO-A124-01	-910.507243386589	-268.244828941671	-1178.75207232826	0.908146907715665
TCGA-AO-A125-01	-1527.69838358061	-883.562570868643	-2411.26095444925	0.968654084850243
TCGA-AO-A126-01	1027.34922542373	56.7440829549062	1084.09330837864	0.721991839951258
TCGA-AO-A128-01	527.220053140364	2693.91789069716	3221.13794383752	0.473256176945933
TCGA-AO-A129-01	83.4996869381594	963.350190215995	1046.84987715415	0.725763591279652
TCGA-AO-A12A-01	635.867190917839	75.5471616909683	711.414352608808	0.758743344916703
TCGA-AO-A12B-01	-626.762231518803	-531.945062497881	-1158.70729401668	0.906911162561168
TCGA-AO-A12D-01	1029.21621666052	1181.5115209046	2210.72773756512	0.598237610891199
TCGA-AO-A12E-01	415.675155759773	224.034860005755	639.710015765528	0.765557304899206
TCGA-AO-A12F-01	401.381159010739	-658.357231435264	-256.976072424525	0.843373129643005
TCGA-AO-A12G-01	598.048831014053	-146.564116594477	451.484714419577	0.783038650897671
TCGA-AO-A12H-01	-263.970446322919	-335.129111315761	-599.09955763868	0.869283008892719
TCGA-AO-A1KO-01	244.686579813151	-481.22512753691	-236.538547723759	0.841757356372425
TCGA-AO-A1KP-01	-563.410199626066	-1085.30846839695	-1648.71866802302	0.934844871382408
TCGA-AO-A1KQ-01	140.535117016259	483.458070610902	623.993187627162	0.767039546484335
TCGA-AO-A1KR-01	-1109.64287547831	-109.548943399631	-1219.19181887794	0.910616044928473
TCGA-AO-A1KS-01	181.470339117698	-313.8569708239	-132.386631706203	0.833405829521163
TCGA-AO-A1KT-01	563.999839935021	-5.56649494184113	558.43334499318	0.773178320980695
TCGA-AQ-A04H-01	-261.755391046021	-655.369458281016	-917.124849327037	0.891403418152032
TCGA-AQ-A04J-01	826.737416003003	1320.58075280625	2147.31816880925	0.60567009533235
TCGA-AQ-A0Y5-01	1024.23527578199	-118.610170665429	905.62510511656	0.739867822819558
TCGA-AQ-A1H2-01	-359.578665935865	-191.212384468957	-550.791050404821	0.865755933554002
TCGA-AQ-A1H3-01	715.596828354631	124.201730340731	839.798558695362	0.746333701055406
TCGA-AQ-A54N-01	-1595.08894231752	-461.908491282827	-2056.99743360034	0.954432548798313
TCGA-AQ-A54O-01	-285.003867998093	23.3066440993999	-261.697223898694	0.8437453011636
TCGA-AQ-A7U7-01	1583.57356882804	2151.16527729173	3734.73884611978	0.405561272692587
TCGA-AR-A0TQ-01	120.77280235472	606.450743322171	727.223545676891	0.757229684337911
TCGA-AR-A0TR-01	-1356.52349847304	-554.058650459426	-1910.58214893247	0.947798813937404
TCGA-AR-A0TS-01	557.410560753026	1649.8122191272	2207.22277988022	0.598649799888573
TCGA-AR-A0TT-01	1170.10580558815	2091.28482931135	3261.3906348995	0.468042888787238
TCGA-AR-A0TU-01	-854.872789100155	560.731728435827	-294.141060664329	0.846291900504895
TCGA-AR-A0TV-01	-377.859427299748	691.324849898765	313.465422599017	0.795478038686432
TCGA-AR-A0TW-01	-3.21458668892829	673.952891072873	670.738304383945	0.762619096587238
TCGA-AR-A0TX-01	795.847462388814	1185.89139535701	1981.73885774583	0.624829274844908
TCGA-AR-A0TY-01	-543.000085119118	-705.637894206464	-1248.63797932558	0.91239376102269
TCGA-AR-A0TZ-01	-7.0380994079267	-563.781124874103	-570.81922428203	0.867223513163913
TCGA-AR-A0U0-01	-21.5673380227491	1216.86085420775	1195.293516185	0.710602320350046
TCGA-AR-A0U2-01	-405.983946863526	-73.4593723524761	-479.443319216002	0.860467155209331
TCGA-AR-A0U4-01	518.946054278395	1741.73650248805	2260.68255676644	0.592345679468287
TCGA-AR-A1AI-01	-412.938130475575	1269.22122738307	856.283096907496	0.744721007313189
TCGA-AR-A1AJ-01	1167.28639258304	2172.53059249512	3339.81698507815	0.457838809512473
TCGA-AR-A1AK-01	950.802884282179	1101.44808844526	2052.25097272744	0.616714788388714
TCGA-AR-A1AL-01	891.481295069716	37.8947469318413	929.376042001557	0.73751787319793
TCGA-AR-A1AM-01	572.326535634754	86.5043527161007	658.830888350855	0.763748537360189
TCGA-AR-A1AN-01	1044.68926990059	70.173309120112	1114.8625790207	0.718859463216166
TCGA-AR-A1AO-01	1555.16770151636	2293.23683829603	3848.40453981239	0.390254486671136
TCGA-AR-A1AP-01	466.004361751552	363.022862963067	829.027224714619	0.747385108111017
TCGA-AR-A1AQ-01	275.631647954498	1396.99837312758	1672.63002108208	0.659599992457908
TCGA-AR-A1AR-01	952.266644377981	1317.30471470811	2269.57135908609	0.591293940856382
TCGA-AR-A1AS-01	-83.9241053939837	-367.091950524366	-451.01605591835	0.858333607630203
TCGA-AR-A1AT-01	367.455199486786	1186.13664518974	1553.59184467653	0.67263195104794
TCGA-AR-A1AU-01	468.483638476978	-424.105401108267	44.3782373687113	0.818786984100729
TCGA-AR-A1AV-01	162.877181222531	-364.32753782027	-201.450356597739	0.838965653731401
TCGA-AR-A1AW-01	1083.12840568053	2631.31766567191	3714.44607135244	0.408282243512689
TCGA-AR-A1AX-01	838.465281571346	1668.13350892235	2506.5987904937	0.562882814986677
TCGA-AR-A1AY-01	-229.118517082889	-532.432945960838	-761.551463043727	0.880822207748724
TCGA-AR-A24K-01	-262.036836029908	-994.433506445723	-1256.47034247563	0.912863745784216
TCGA-AR-A24L-01	894.899657034013	-426.937204286223	467.96245274779	0.781531970244123
TCGA-AR-A24N-01	446.36523938209	-316.239419638669	130.12581974342	0.811496295824746
TCGA-AR-A24O-01	1542.35415636873	603.233545039833	2145.58770140856	0.605872197598973
TCGA-AR-A24P-01	806.572106210689	-163.935101396289	642.6370048144	0.765280812571718
TCGA-AR-A24Q-01	688.827511053066	343.724958657585	1032.55246971065	0.727205775946842
TCGA-AR-A24R-01	200.605077380067	97.2332712580346	297.838348638102	0.796865991440043
TCGA-AR-A24S-01	1387.61128875727	1154.09424400454	2541.70553276181	0.558615999199019
TCGA-AR-A24T-01	1403.13581216728	227.418914202087	1630.55472636937	0.664229492423657
TCGA-AR-A24U-01	1142.74565592276	1379.86148584027	2522.60714176303	0.56093903347543
TCGA-AR-A24V-01	1471.12192087557	401.789444830506	1872.91136570607	0.637221383214952
TCGA-AR-A24W-01	623.706297523012	-634.528282543768	-10.8219850207557	0.823411824177146
TCGA-AR-A24X-01	426.631329315042	-357.220054783081	69.4112745319607	0.816671905865626
TCGA-AR-A24Z-01	-235.714005599819	-399.987714541321	-635.701720141139	0.871926290245224
TCGA-AR-A250-01	1184.70422415183	469.814976264566	1654.5192004164	0.661595801327021
TCGA-AR-A251-01	8.33316283843307	-284.994041990257	-276.660879151824	0.844922217711983
TCGA-AR-A252-01	1176.60771219482	1905.92385732417	3082.53156951899	0.491080118933894
TCGA-AR-A254-01	1143.93028163463	1026.56466569689	2170.49494733152	0.60295950469053
TCGA-AR-A255-01	1051.54868076707	412.72467257127	1464.27335333834	0.682275643225508
TCGA-AR-A256-01	-226.993303141567	-96.6255308474062	-323.618833988973	0.848589045331167
TCGA-AR-A2LH-01	651.292551694306	1529.42867613384	2180.72122782815	0.601761291092851
TCGA-AR-A2LJ-01	996.132550264518	1370.98670546725	2367.11925573177	0.579686155438341
TCGA-AR-A2LK-01	375.362163389737	-51.555906469858	323.806256919879	0.794557293110726
TCGA-AR-A2LM-01	1094.08142330656	11.2493758782695	1105.33079918483	0.71983138926234
TCGA-AR-A2LN-01	1349.48270065475	341.468827569955	1690.9515282247	0.657576222721141
TCGA-AR-A2LO-01	731.282904712231	794.917150948782	1526.20005566101	0.675601803907002
TCGA-AR-A2LQ-01	1686.84652777669	266.208782522567	1953.05531029926	0.628111054020566
TCGA-AR-A5QM-01	788.463610395798	554.83114566073	1343.29475605653	0.695150355781527
TCGA-AR-A5QN-01	525.947793106911	166.962915712061	692.910708818973	0.760509796756312
TCGA-AR-A5QP-01	440.044001103397	-260.940959497999	179.103041605398	0.807274245824105
TCGA-AR-A5QQ-01	309.134127566241	1737.46012756105	2046.59425512729	0.617368208713945
TCGA-B6-A0I1-01	-1312.94222882883	-909.103083252049	-2222.04531208088	0.961381769962651
TCGA-B6-A0I6-01	171.446383996831	-578.381312250392	-406.934928253561	0.854995649947038
TCGA-B6-A0I8-01	86.9108910610905	-890.732036706607	-803.821145645516	0.883742831200664
TCGA-B6-A0I9-01	-502.217252740078	-185.53917041212	-687.756423152198	0.875642130645574
TCGA-B6-A0IC-01	-1668.44295129358	-858.354321444515	-2526.7972727381	0.972727525277697
TCGA-B6-A0IE-01	-69.0504198407958	-644.772622409496	-713.823042250292	0.877483657130148
TCGA-B6-A0IH-01	882.548328571885	390.795551770619	1273.3438803425	0.702494863989121
TCGA-B6-A0IK-01	-196.606309039489	-185.558956390038	-382.165265429526	0.853104297505186
TCGA-B6-A0IN-01	882.682074100413	945.723788591448	1828.40586269186	0.642242523733609
TCGA-B6-A0RG-01	-47.5875285196764	-841.497238279043	-889.084766798719	0.889530476118973
TCGA-B6-A0RL-01	-2162.0860174476	-1182.00751753967	-3344.09353498727	0.993496166728002
TCGA-B6-A0RM-01	-562.655120757482	-822.31797759325	-1384.97309835073	0.920401868266295
TCGA-B6-A0RP-01	832.825556647127	192.294013673737	1025.11957032086	0.727954270181311
TCGA-B6-A0RS-01	164.181333478961	493.811269744383	657.992603223344	0.763827962404836
TCGA-B6-A0RT-01	818.653433942175	2814.05079505784	3632.70422900002	0.419205722569735
TCGA-B6-A0WS-01	806.902293548418	844.403188630138	1651.30548217856	0.661949464382207
TCGA-B6-A0WV-01	-804.74933333951	-1349.46809390991	-2154.21742724942	0.958593996854625
TCGA-B6-A0WW-01	213.285924762712	-565.835478928039	-352.549554165327	0.850828111170348
TCGA-B6-A0WX-01	914.701577789322	301.973200099367	1216.67477788869	0.708390579857026
TCGA-B6-A0WY-01	520.428961841959	-60.6011570821556	459.827804759803	0.782276352845863
TCGA-B6-A0X4-01	-1443.71798452472	-1324.2991882985	-2768.01717282322	0.980329074742617
TCGA-B6-A0X5-01	-557.774455501127	-764.830685481537	-1322.60514098266	0.916784026272727
TCGA-B6-A0X7-01	622.514407437318	-603.101554027738	19.41285340958	0.820885335452869
TCGA-B6-A1KC-01	-379.086189904862	-722.311311540302	-1101.39750144516	0.903334780374259
TCGA-B6-A1KF-01	-319.017844923741	-1232.91928229632	-1551.93712722006	0.929706630199282
TCGA-B6-A1KI-01	560.140962476055	-789.788544971211	-229.647582495156	0.841210854017746
TCGA-B6-A3ZX-01	104.243666561578	2097.25644081536	2201.50010737694	0.59932245530183
TCGA-B6-A400-01	261.465232282977	396.467546692444	657.93277897542	0.76383363013385
TCGA-B6-A401-01	344.486584870116	431.534846288911	776.021431159027	0.752531818225293
TCGA-B6-A402-01	-527.613489190561	-821.481797694128	-1349.09528688469	0.918330072063415
TCGA-B6-A408-01	574.895628669884	798.041580834231	1372.93720950412	0.6920158852674
TCGA-B6-A409-01	-336.174716060039	-100.270263173651	-436.44497923369	0.857234210565602
TCGA-B6-A40B-01	312.899196773532	-221.564602136989	91.3345946365435	0.814810513883142
TCGA-B6-A40C-01	706.516824185314	102.515461208108	809.032285393422	0.749331890701193
TCGA-BH-A0AU-01	626.687276180935	18.8698811081531	645.557157289088	0.765004825273557
TCGA-BH-A0AV-01	1114.04404434499	51.3139014182054	1165.3579457632	0.713687178250518
TCGA-BH-A0AW-01	960.127845283624	1754.07447490741	2714.20232019104	0.537437666215363
TCGA-BH-A0AY-01	1291.72898610629	577.778044423443	1869.50703052974	0.637606425871473
TCGA-BH-A0AZ-01	1606.37273594818	148.076595241429	1754.44933118961	0.650525626189829
TCGA-BH-A0B0-01	1097.45777062411	736.789429849478	1834.24720047359	0.641585058202668
TCGA-BH-A0B1-01	505.893445493699	-362.238866611489	143.65457888221	0.810334241276708
TCGA-BH-A0B2-01	1461.11348785542	1289.47381776811	2750.58730562353	0.532926028092205
TCGA-BH-A0B3-01	444.855570931634	771.126494695001	1215.98206562663	0.708462345537812
TCGA-BH-A0B4-01	1008.90087149125	209.699128175873	1218.59999966712	0.708191086499195
TCGA-BH-A0B5-01	550.699825563824	212.436813102237	763.136638666062	0.753776023352024
TCGA-BH-A0B7-01	914.701606214693	1102.55633887488	2017.25794508957	0.62075007472498
TCGA-BH-A0B8-01	91.4787022505855	-524.699566864461	-433.220864613875	0.856990419010775
TCGA-BH-A0B9-01	-873.95659214421	1071.83409797539	197.877505831176	0.80564473053234
TCGA-BH-A0BA-01	408.408583877693	-82.8279600650337	325.580623812659	0.794399119805633
TCGA-BH-A0BC-01	987.722197322594	1017.95282952612	2005.67502684871	0.622082177938121
TCGA-BH-A0BD-01	627.989053736002	559.555317301907	1187.54437103791	0.711402187674449
TCGA-BH-A0BF-01	1680.84366075549	1895.26080527647	3576.10446603196	0.426734099790089
TCGA-BH-A0BG-01	-87.1095951031869	1022.09221623339	934.9826211302	0.736961841854565
TCGA-BH-A0BJ-01	785.787820189931	132.708197084655	918.496017274586	0.73859547186104
TCGA-BH-A0BL-01	1424.4196222348	1149.04949125567	2573.46911349047	0.554742719784636
TCGA-BH-A0BM-01	661.588721399647	-353.814789286806	307.773932112841	0.795984025866945
TCGA-BH-A0BO-01	1221.14848379	642.112932589853	1863.26141637986	0.638312413410441
TCGA-BH-A0BP-01	1088.28648695832	-199.915455217815	888.371031740504	0.741569326224499
TCGA-BH-A0BQ-01	1019.97876318421	452.678559230853	1472.65732241506	0.681375390493578
TCGA-BH-A0BR-01	1297.87141721806	548.298661060392	1846.17007827845	0.640241627976329
TCGA-BH-A0BS-01	-555.549839509013	-551.372611744737	-1106.92245125375	0.9036823499094
TCGA-BH-A0BT-01	232.118339428386	-79.6696538394226	152.448685588964	0.809577156239354
TCGA-BH-A0BV-01	828.222802577993	568.991222102819	1397.21402468081	0.689439029712083
TCGA-BH-A0BW-01	160.492430713314	1338.30193169657	1498.79436240988	0.6785622336456
TCGA-BH-A0BZ-01	1147.81068017348	1225.61354896403	2373.42422913751	0.578931775491168
TCGA-BH-A0C0-01	185.519413729791	1817.86201878466	2003.38143251445	0.622345741493918
TCGA-BH-A0C1-01	627.540707522053	271.822443606214	899.363151128267	0.740485892084804
TCGA-BH-A0C3-01	1307.24177217797	638.982558894715	1946.22433107268	0.628890969394743
TCGA-BH-A0C7-01	62.6741057985543	-118.979940621847	-56.3058348232925	0.827181986386017
TCGA-BH-A0DD-01	-174.548474442089	-400.265720964412	-574.814195406501	0.867515351442729
TCGA-BH-A0DE-01	1012.193552316	444.063835529967	1456.25738784597	0.683135414237096
TCGA-BH-A0DG-01	1304.15366282865	581.322195610665	1885.47585843932	0.63579891685481
TCGA-BH-A0DH-01	-13.2632985806335	-97.7917224602332	-111.055021040867	0.831671234841565
TCGA-BH-A0DI-01	1489.0971902951	525.236349664137	2014.33353995923	0.621086567874693
TCGA-BH-A0DK-01	1290.52333103414	1415.13067400134	2705.65400503548	0.538495414563738
TCGA-BH-A0DL-01	-22.8096370644805	1372.5017980652	1349.69216100072	0.694474989122192
TCGA-BH-A0DO-01	28.2814360955952	-636.517724622128	-608.236288526533	0.869945185053071
TCGA-BH-A0DP-01	824.15910966013	437.533212195896	1261.69232185603	0.70371104701155
TCGA-BH-A0DQ-01	1306.32965558177	-33.5590490098525	1272.77060657191	0.702554750072355
TCGA-BH-A0DS-01	647.815286388982	494.165795034559	1141.98108142354	0.71608658265589
TCGA-BH-A0DT-01	627.78594660484	214.310095977572	842.096042582412	0.746109198485696
TCGA-BH-A0DV-01	1790.6713260456	386.212113841519	2176.88343988712	0.602211123916817
TCGA-BH-A0DX-01	1233.7867120172	706.796374513744	1940.58308653094	0.629534572176977
TCGA-BH-A0DZ-01	1133.94073002386	560.329399895621	1694.27012991949	0.657209145125597
TCGA-BH-A0E0-01	-869.264284936236	-199.417567331394	-1068.68185226763	0.901264501165224
TCGA-BH-A0E1-01	89.2546890062113	-664.21494728477	-574.960258278559	0.867526015889281
TCGA-BH-A0E2-01	557.468808838056	-269.786082406312	287.682726431744	0.797765737813189
TCGA-BH-A0E6-01	-197.261587125654	264.567266341327	67.3056792156729	0.816850235866065
TCGA-BH-A0E7-01	-79.5641197924753	-852.655279286468	-932.219399078943	0.892405410371429
TCGA-BH-A0E9-01	236.598654967488	-93.0739465409317	143.524708426557	0.810345411715302
TCGA-BH-A0EA-01	799.962025939477	-96.1943166105909	703.767709328886	0.759474011699741
TCGA-BH-A0EB-01	1143.02497612742	1037.58073924141	2180.60571536883	0.601774833267969
TCGA-BH-A0EE-01	-1287.08088725255	148.787683942797	-1138.29320330975	0.905644579869698
TCGA-BH-A0EI-01	807.844913231314	-666.97935322985	140.865560001464	0.810574066066372
TCGA-BH-A0GY-01	286.384010155263	160.532918504782	446.916928660045	0.783455506513231
TCGA-BH-A0GZ-01	526.460159781888	-448.498929591087	77.9612301908009	0.81594697976606
TCGA-BH-A0H0-01	-561.218541435672	-697.484508924884	-1258.70305036056	0.912997499526141
TCGA-BH-A0H3-01	1029.41151181549	179.015228798232	1208.42674061372	0.709244608945372
TCGA-BH-A0H5-01	718.434562594254	2757.04792338182	3475.48248597608	0.440044843892769
TCGA-BH-A0H6-01	532.478418234523	-613.54668230805	-81.0682640735267	0.829219056671185
TCGA-BH-A0H7-01	663.080457489725	-331.065318426558	332.015139063167	0.793825072509651
TCGA-BH-A0H9-01	-250.46625862805	-603.026905744161	-853.493164372211	0.887131429428171
TCGA-BH-A0HA-01	1253.39430800388	578.954826407768	1832.34913441165	0.641798744757042
TCGA-BH-A0HB-01	303.785920429819	613.842049881514	917.627970311333	0.738681365394309
TCGA-BH-A0HF-01	969.108194892656	535.20470104977	1504.31289594243	0.677966989661267
TCGA-BH-A0HI-01	549.616838895538	-47.7085513359199	501.908287559618	0.778413651201328
TCGA-BH-A0HK-01	641.233248955987	5.87295328892902	647.106202244916	0.764858366018015
TCGA-BH-A0HL-01	-1094.77671872681	-1480.77245969026	-2575.54917841707	0.974362493276299
TCGA-BH-A0HN-01	-960.054232881877	-429.01983526016	-1389.07406814204	0.920637057774395
TCGA-BH-A0HO-01	303.454747391203	409.191749688931	712.646497080133	0.758625519225504
TCGA-BH-A0HP-01	663.327553027106	137.735938908638	801.063491935743	0.750105964443185
TCGA-BH-A0HQ-01	523.162520912507	-418.741822136172	104.420698776335	0.813695419799032
TCGA-BH-A0HU-01	-495.339169436116	-541.712217710031	-1037.05138714615	0.899243130902589
TCGA-BH-A0HW-01	-1235.51133628384	-1361.01911158927	-2596.53044787312	0.975050777990493
TCGA-BH-A0HX-01	505.254164481648	-235.357670271185	269.896494210464	0.799337252278906
TCGA-BH-A0HY-01	234.254121263791	-794.467935035818	-560.213813772026	0.866447326534991
TCGA-BH-A0RX-01	1073.65714729759	1719.63137483833	2793.28852213592	0.527611814990205
TCGA-BH-A0W3-01	-605.20700573864	-309.182026715574	-914.389032454213	0.891221343120223
TCGA-BH-A0W4-01	432.275927445156	-710.076574617154	-277.800647171997	0.845011695374911
TCGA-BH-A0W5-01	878.084471549708	1607.33636651679	2485.4208380665	0.565449527323609
TCGA-BH-A0W7-01	1059.85859915906	1148.36633003524	2208.22492919431	0.598531961593029
TCGA-BH-A0WA-01	-18.5970525686613	-188.833841365284	-207.430893933945	0.839443055434493
TCGA-BH-A18F-01	872.166609278471	227.165002586761	1099.33161186523	0.720442385357298
TCGA-BH-A18G-01	-0.630832507982091	-64.4475778766853	-65.0784103846674	0.827904909870635
TCGA-BH-A18H-01	396.032535358778	1234.12455904965	1630.15709440843	0.664273122868384
TCGA-BH-A18I-01	1313.84839483418	691.299988733912	2005.1483835681	0.62214270227764
TCGA-BH-A18J-01	523.958551549104	-336.220973928574	187.73757762053	0.806525578576504
TCGA-BH-A18K-01	546.25164551876	-350.290330940462	195.961314578298	0.805811325479271
TCGA-BH-A18L-01	-814.100381540715	-684.927423456273	-1499.02780499699	0.926818220067356
TCGA-BH-A18M-01	963.503553956177	-21.4649292222556	942.038624733922	0.736261354799212
TCGA-BH-A18N-01	-87.2069921866007	-499.367470302669	-586.57446248927	0.868372723473084
TCGA-BH-A18P-01	209.225086737913	-135.992697108945	73.2323896289683	0.816348083442108
TCGA-BH-A18Q-01	-87.3141009078507	216.181090673765	128.866989765914	0.811604260518059
TCGA-BH-A18R-01	-371.275536568495	-215.084699019523	-586.360235588017	0.868357128579837
TCGA-BH-A18S-01	-555.537083744744	-411.906331491423	-967.443415236167	0.894726568940878
TCGA-BH-A18T-01	-507.795593839591	-227.646658805983	-735.442252645574	0.879001243140987
TCGA-BH-A18U-01	322.54573109248	-1.44960489410802	321.096126198372	0.79479877965508
TCGA-BH-A18V-01	591.587385078096	760.87554214542	1352.46292722352	0.694182292432867
TCGA-BH-A1EN-01	177.399920052869	-541.967557144454	-364.567637091585	0.85175373070102
TCGA-BH-A1EO-01	1697.43975467005	625.710946269666	2323.15070093972	0.584933081990851
TCGA-BH-A1ES-01	299.04649705254	-1040.25851867995	-741.212021627407	0.879404763018824
TCGA-BH-A1ET-01	511.086603609108	-79.5928300345386	431.49377357457	0.784860418417782
TCGA-BH-A1EU-01	1411.9760441533	1291.73173022906	2703.70777438237	0.538736118119505
TCGA-BH-A1EV-01	413.946560123141	-671.722463549063	-257.775903425922	0.843436209356691
TCGA-BH-A1EW-01	338.817462043567	389.762360571168	728.579822614735	0.75709963675495
TCGA-BH-A1EX-01	923.206173534286	423.408734214521	1346.61490774881	0.694799927676366
TCGA-BH-A1EY-01	1215.04007943086	980.212376538035	2195.2524559689	0.600056334987329
TCGA-BH-A1F0-01	1310.53592526672	1972.26621501018	3282.8021402769	0.465263129279572
TCGA-BH-A1F2-01	990.554836156451	-195.209011225818	795.345824930633	0.750660735627714
TCGA-BH-A1F5-01	4.510182872103	-713.753434024433	-709.24325115233	0.877161038481256
TCGA-BH-A1F6-01	269.157386123627	736.43837198035	1005.59575810398	0.729916191579729
TCGA-BH-A1F8-01	168.206892672738	-398.457004504739	-230.250111832001	0.841258673208586
TCGA-BH-A1FC-01	-281.446724671402	963.502189359013	682.055464687611	0.761543483160098
TCGA-BH-A1FD-01	459.878853649761	-169.441843458581	290.43701019118	0.797521894718039
TCGA-BH-A1FE-01	1043.1681738457	950.872101811831	1994.04027565753	0.623418431827695
TCGA-BH-A1FH-01	1601.89900057043	-116.113830716015	1485.78516985442	0.679963677676808
TCGA-BH-A1FJ-01	-493.582090506778	-983.641838794283	-1477.22392930106	0.925611633404231
TCGA-BH-A1FL-01	8.75662625823424	-599.891087143789	-591.134460885554	0.868704470097225
TCGA-BH-A1FM-01	656.528861260988	-471.78524263448	184.743618626508	0.806785319988624
TCGA-BH-A1FN-01	214.285811206943	-387.044123398586	-172.758312191643	0.836666300529903
TCGA-BH-A1FR-01	-158.866463826267	139.033905743093	-19.8325580831736	0.824161632487966
TCGA-BH-A1FU-01	1091.32222029503	361.159347777397	1452.48156807242	0.683540070955437
TCGA-BH-A201-01	778.793285261418	-511.580168412556	267.213116848863	0.799573871131783
TCGA-BH-A202-01	351.141022915232	514.877936543676	866.018959458907	0.743766492414245
TCGA-BH-A203-01	184.021079153522	475.989264522235	660.010343675757	0.763636767863641
TCGA-BH-A204-01	152.80837055463	-848.678109932633	-695.869739378002	0.876216686868058
TCGA-BH-A208-01	2049.59159738223	186.638774972934	2236.23037235516	0.595233696588831
TCGA-BH-A28O-01	1061.40603433993	-13.1984117704453	1048.20762256948	0.725626468710728
TCGA-BH-A28Q-01	326.070291294332	-284.525058703452	41.5452325908798	0.819025653003196
TCGA-BH-A2L8-01	831.146666388389	1514.22496150146	2345.37162788985	0.582284410099227
TCGA-BH-A42T-01	236.907634761675	257.268128071499	494.175762833174	0.77912567600037
TCGA-BH-A42U-01	644.730440612819	716.341118867511	1361.07155948033	0.693272166033286
TCGA-BH-A42V-01	697.286858253673	265.775197012182	963.062055265855	0.734169567335508
TCGA-BH-A5IZ-01	-571.338652122123	-223.195730274219	-794.534382396342	0.883104074749571
TCGA-BH-A5J0-01	1031.70306077296	1326.02126809092	2357.72432886388	0.580809321998114
TCGA-BH-A6R8-01	-206.991169385059	354.228993937157	147.237824552098	0.810025922432319
TCGA-BH-A6R9-01	2005.68399432188	1420.41973932746	3426.10373364934	0.446541961047894
TCGA-BH-A8FY-01	-897.819328033175	-257.265800233028	-1155.0851282662	0.906687020933776
TCGA-BH-A8FZ-01	966.906852692345	1179.60597430404	2146.51282699638	0.605764156520539
TCGA-BH-A8G0-01	1278.35486513096	1241.28285795071	2519.63772308168	0.561299823405219
TCGA-BH-AB28-01	384.293289797711	400.140032879125	784.433322676836	0.751718080952192
TCGA-C8-A12L-01	-430.447709787397	-202.237665217273	-632.68537500467	0.871709410846981
TCGA-C8-A12M-01	-463.969090512834	-518.97056181577	-982.939652328604	0.895740152632536
TCGA-C8-A12N-01	965.613885142971	233.438578521241	1199.05246366421	0.710213990285458
TCGA-C8-A12O-01	1030.10311878045	364.868642381394	1394.97176116185	0.689677401605554
TCGA-C8-A12P-01	663.916908781684	102.234853566102	766.151762347785	0.753485112906421
TCGA-C8-A12Q-01	582.316806242932	316.181644852325	898.498451095257	0.740571190818145
TCGA-C8-A12U-01	-975.608565665222	254.605846358304	-721.002719306918	0.877988623850882
TCGA-C8-A12V-01	686.003613675034	2553.03527837994	3239.03889205498	0.470939782254877
TCGA-C8-A12W-01	907.350619323854	233.632758207967	1140.98337753182	0.71618879970321
TCGA-C8-A12X-01	-58.1937975388846	-209.040250010246	-267.234047549131	0.844181256370741
TCGA-C8-A12Y-01	198.035044604656	-229.28305502662	-31.2480104219646	0.825109490573178
TCGA-C8-A12Z-01	-227.216355061895	-708.544941139578	-935.761296201473	0.892639890818566
TCGA-C8-A130-01	364.180450539237	-349.508543059797	14.67190747944	0.821282569355737
TCGA-C8-A131-01	400.317316015471	158.922234673529	559.239550689	0.77310326463549
TCGA-C8-A132-01	973.787450676548	866.815512300425	1840.60296297697	0.64086915632704
TCGA-C8-A134-01	-210.605507282479	579.67803493838	369.072527655901	0.790505275843776
TCGA-C8-A135-01	503.16945004857	238.940822396706	742.110272445277	0.755800617827372
TCGA-C8-A137-01	-46.6811219518503	-1077.25956145697	-1123.94068340882	0.904749215251047
TCGA-C8-A138-01	981.993274433344	1118.93525680864	2100.92853124198	0.611074407310499
TCGA-C8-A1HE-01	-15.1398303373013	-239.987958949944	-255.127789287246	0.843227317916336
TCGA-C8-A1HF-01	725.611743097421	939.848677883565	1665.46042098099	0.660390639197439
